date,conc_silica,feed_iron,feed_silica,starch_flow,amina_flow,pulp_flow,pulp_ph,pulp_density,air_col1,air_col2,air_col3,air_col4,air_col5,air_col6,air_col7,level_col1,level_col2,level_col3,level_col4,level_col5,level_col6,level_col7,conc_iron
2017-07-07 05:00:00,1.67,52.25,19.12,4119.3485714286,540.483,398.96,10.459,1.68349,302.582,294.542,298.437,300.452,296.844,301.375,297.712,492.304,493.72,505.423,518.399,505.584,533.457,481.014,66.33
2017-07-07 06:00:00,1.67,52.25,19.12,5342.14,573.998,399.674,10.0994,1.72227,297.376,302.527,302.536,303.244,300.838,297.982,301.925,499.487,511.883,511.008,542.501,510.563,504.502,509.392,66.33
2017-07-07 07:00:00,3.87,46.21,30.37,1809.01,436.156,400.926,10.3713,1.55088,301.881,304.419,298.959,299.136,302.17,295.142,296.49,477.869,511.158,506.436,519.227,506.168,493.062,509.338,64.76
2017-07-07 08:00:00,1.38,46.21,30.37,1811.61,283.8347063492,411.5196614173,10.4629,1.521644375,299.899,298.689,299.487,302.234,300.421,309.186,302.455,853.3319402985,813.883,861.9186010929,507.425,501.763,494.88,458.371,66.19
2017-07-07 09:00:00,1.22,46.21,30.37,4872.23,614.282,401.658,9.5873,1.74649,295.216,298.373,300.038,300.746,302.161,297.079,295.864,512.84,503.889,515.146,501.738,513.112,495.504,512.985,66.2
2017-07-07 10:00:00,2.27,46.21,30.37,3872.86,599.213,393.385,10.1881,1.72318,299.652,302.51,298.334,299.489,298.773,297.737,307.395,501.374,493.625,498.678,537.974,554.631,514.714,572.055,65.81
2017-07-07 11:00:00,2.13,46.21,30.37,674.21425,497.535,395.5830972222,10.3547,1.6630353425,302.344,298.493,299.285,300.403,299.335,300.917,296.86,858.6173027027,810.706015873,879.0795244565,492.76,514.56,602.751,531.251,64.81
2017-07-07 12:00:00,2.13,46.21,30.37,830.7604,543.523,403.0314615385,10.3425,1.71773,299.48,300.862,301.043,299.48,298.05,305.604,299.998,329.874,232.7223076923,850.4277309783,504.842,187.047,523.682,190.6591461538,64.81
2017-07-07 13:00:00,1.16,46.21,30.37,3578.73,580.29,395.908,9.96093,1.75332,301.293,297.609,297.218,298.273,296.275,299.099,294.777,508.492,490.62,601.889,420.091,473.722,502.94,334.495,66.52
2017-07-07 14:00:00,1.04,46.21,30.37,4405.81,556.035,403.652,9.94972,1.72874,296.215,301.356,299.271,299.666,302.429,290.986,301.903,500.546,524.207,418.846,497.081,509.908,444.977,426.791,66.55
2017-07-07 15:00:00,1.24,46.21,30.37,4339.38,488.639,403.125,10.2387,1.63474,300.482,302.004,299.935,300.495,299.578,297.817,294.301,496.003,502.959,386.502,512.95,508.704,440.67,464.539,66.59
2017-07-07 16:00:00,2.74,46.19,29.19,3780.74,539.437,399.035,9.96641,1.73362,300.624,299.522,299.021,300.237,304.608,300.603,302.341,498.52,498.151,386.383,517.458,512.741,455.365,443.04,65.77
2017-07-07 17:00:00,1.28,46.19,29.19,4153.4,453.281,397.266,9.4692,1.61869,296.802,301.545,299.878,300.318,298.937,295.159,297.838,492.091,522.527,417.985,476.908,513.416,450.277,463.052,66.52
2017-07-07 18:00:00,1.49,46.19,29.19,4173.83,472.91,402.802,10.271,1.69522,251.728,255.393,251.948,299.4416529284,291.0696091205,254.746,252.653,493.924,507.441,392.402,492.04,515.962,443.778,429.921,65.87
2017-07-07 19:00:00,2.4,46.19,29.19,3526.86,583.565,405.873,10.0842,1.71245,249.005,251.613,252.604,298.6498091106,291.3084364821,254.891,244.417,496.852,489.006,395.963,500.296,508.306,455.533,435.748,65.36
2017-07-07 20:00:00,3.17,46.19,29.19,3763.39,568.331,399.272,9.44183,1.71379,250.474,249.156,252.189,297.8579652928,291.5472638436,256.13,251.797,506.126,504.078,396.03,520.891,495.081,452.053,436.836,63.11
2017-07-07 21:00:00,1.08,46.19,29.19,3696.35,538.531,395.291,9.69444,1.7124,250.985,250.814,248.624,297.0661214751,291.7860912052,247.572,249.276,488.365,502.109,390.876,500.356,508.59,465.253,448.274,66.49
2017-07-07 22:00:00,2.37,46.19,29.19,3841.49,505.773,395.474,9.86321,1.65932,251.367,250.997,248.877,296.2742776573,292.0249185668,246.213,248.166,495.984,502.34,408.506,518.204,478.018,460.122,432.581,65.44
2017-07-07 23:00:00,1.34,46.19,29.19,5563.23,580.231,394.57,10.0038,1.70665,297.207,302.577,299.647,299.57,299.825,299.374,295.29,500.589,489.694,389.86,496.914,506.863,456.188,428.701,66.5
2017-07-08 00:00:00,1.52,46.19,29.19,4047.57,533.271,402.201,9.94114,1.66781,299.136,294.878,297.734,299.331,298.843,294.765,300.142,505.36,499.847,398.896,496.458,498.371,455.9,466.431,66.2
2017-07-08 01:00:00,1.04,57.38,10.58,3111.47,569.29,399.057,10.2047,1.72472,301.034,300.093,299.487,300.402,299.909,304.507,304.401,506.014,491.279,387.376,510.812,500.353,459.139,474.616,66.32
2017-07-08 02:00:00,1.07,57.38,10.58,3341.8,527.526,399.123,10.1507,1.68919,298.66,307.116,301.213,300.549,302.321,303.01,300.894,499.988,523.538,557.334,502.967,505.324,424.732,419.051,65.75
2017-07-08 03:00:00,1.29,57.38,10.58,3406.69,559.161,398.435,9.61133,1.73294,295.848,301.317,300.749,300.445,300.788,293.415,300.305,566.2494196721,517.056,521.457,499.319,498.032,466.313,455.02,65.7
2017-07-08 04:00:00,1.45,57.38,10.58,3423.73,466.442,396.053,9.63954,1.64494,298.237,297.435,298.045,298.732,297.043,296.28,301.827,771.1826655738,514.373,504.691,461.789,523.069,453.3543333333,442.534,65.83
2017-07-08 05:00:00,1.33,57.38,10.58,4475.27,526.046,398.785,9.94625,1.73801,299.693,302.055,297.112,299.213,299.652,308.124,298.223,492.511,521.376,503.266,512.619,485.582,444.408,437.992,65.59
2017-07-08 06:00:00,1.3,57.38,10.58,3504.56,427.246,390.834,9.90351,1.6297,301.683,299.275,303.879,300.582,297.512,295.543,298.845,503.97,532.381,510.955,491.799,479.172,431.76,435.358,66.1
2017-07-08 07:00:00,1.3170165746,55.4,16.83,5115.96,549.316,400.379,9.8861,1.74282,300.28,301.743,299.358,299.413,300.323,295.18,297.463,522.097,524.681,488.004,528.065,499.549,461.349,441.77,66.0886740331
2017-07-08 08:00:00,4.38,55.4,16.83,4641.25,571.471,403.747,10.4171,1.72388,292.979,294.71,300.137,299.544,300.472,299.351,299.307,491.33,525.105,500.498,503.093,513.547,466.778,458.446,64.05
2017-07-08 09:00:00,4.38,55.4,16.83,5651.26,611.305,404.019,10.1534,1.74963,301.964,303.282,298.11,299.553,299.054,300.146,299.417,510.999,472.889,500.397,505.818,485.449,438.919,468.024,64.05
2017-07-08 10:00:00,1.37,55.4,16.83,4234.46,562.522,397.559,9.95967,1.69891,301.744,307.136,298.828,300.313,300.372,300.591,302.285,504.432,494.693,491.99,473.979,581.757,466.677,439.858,66.76
2017-07-08 11:00:00,1.23,55.4,16.83,2775.04,541.879,390.1893333333,9.97236,1.68718,298.329,307.06,301.477,298.128,300.586,298.84,298.448,537.223,593.555,549.571,486.256,508.917,460.642,474.11,66.45
2017-07-08 12:00:00,1.18,55.4,16.83,1376.0588,604.077,399.82,10.0103,1.73619,299.549,300.3,298.89,301.439,299.927,299.927,303.974,493.09,504.704,510.222,518.008,509.934,424.239,436.814,66.65
2017-07-08 13:00:00,1.26,55.4,16.83,2636.84,558.062,398.322,9.91414,1.69891,300.068,298.649,298.681,300.144,300.072,298.973,294.436,497.762,501.053,503.94,509.627,471.447,387.782,426.458,66.77
2017-07-08 14:00:00,1.26,55.4,16.83,3290.26,561.822,396.709,9.86456,1.73626,300.366,298.632,299.048,295.968,299.595,300.039,299.269,495.262,488.523,499.888,488.779,496.856,435.404,465.149,65.79
2017-07-08 15:00:00,1.37,55.4,16.83,2943.21,519.106,401.426,9.91574,1.70175,303.837,303.967,302.824,300.806,300.392,295.881,299.708,496.687,467.518,486.185,438.78,472.5,440.782,407.631,65.52
2017-07-08 16:00:00,2.24,55.21,16.62,2811.77,541.579,402.089,10.437,1.75756,300.441,292.239,297.439,298.872,301.319,295.893,298.169,482.356,482.378,500.123,576.501,497.475,449.796,475.675,65.06
2017-07-08 17:00:00,1.05,55.21,16.62,3275.97,508.533,400.072,10.3498,1.71002,299.771,300.566,299.862,299.838,304.526,296.945,294.977,487.073,441.496,505.944,526.325,537.467,441.528,422.033,65.7
2017-07-08 18:00:00,1.36,55.21,16.62,3647.43,486.184,400.462,10.1519,1.71679,301.465,305.208,297.346,299.507,302.36,306.766,299.667,469.64,487.861,490.383,540.909,491.818,438.088,357.7,65.16
2017-07-08 19:00:00,1.42,55.21,16.62,2691.19,489.523,401.075,9.77723,1.71498,299.593,301.238,298.957,299.335,297.465,298.108,304.889,501.178,482.988,483.048,475.135,495.721,462.801,458.131,65.3
2017-07-08 20:00:00,1.39,55.21,16.62,2727.95,446.167,397.8,9.9595,1.68907,298.764,293.953,296.72,298.052,302.758,303.03,301.039,504.844,503.267,495.876,460.848,477.102,460.735,496.101,65.08
2017-07-08 21:00:00,1.6,55.21,16.62,2844.21,440.841,403.125,9.96572,1.71363,301.564,302.089,299.018,301.064,303.451,309.392,300.913,501.624,495.994,497.795,503.872,505.142,452.34,433.8,65.34
2017-07-08 22:00:00,1.05,55.21,16.62,2880.74,429.688,394.429,10.3135,1.73848,299.181,296.297,299.573,300.302,303.662,293.969,306.015,509.472,503.628,507.614,479.548,501.434,450.471,465.817,65.62
2017-07-08 23:00:00,1.73,55.21,16.62,3954.45,428.417,396.505,10.1272,1.7509,302.142,298.108,295.989,297.597,298.046,305.788,299.998,506.19,489.375,493.835,478.552,479.208,452.508,461.557,65.72
2017-07-09 00:00:00,1.11,55.21,16.62,3702.63,389.651,396.379,9.78546,1.68295,298.87,300.141,301.581,300.394,299.538,293.728,293.836,483.203,497.785,504.616,539.363,508.101,442.194,435.162,66.29
2017-07-09 01:00:00,1.28,52.3,17.83,3017.35,421.88,397.078,9.96266,1.72913,296.933,298.576,300.366,302.888,303.314,292.932,295.44,512.672,516.588,503.175,537.465,498.827,450.354,452.063,66.31
2017-07-09 02:00:00,1.04,52.3,17.83,4234.81,508.48,402.593,10.0833,1.72032,302.743,302.123,301.106,297.471,295.932,295.033,296.211,492.525,482.941,486.384,476.279,497.458,455.174,449.084,66.16
2017-07-09 03:00:00,1.13,52.3,17.83,3408.02,466.919,395.571,10.4935,1.69085,298.572,292.438,300.828,298.937,302.405,297.894,302.783,498.321,487.705,500.486,495.437,508.45,458.901,440.553,66.3
2017-07-09 04:00:00,1.23,52.3,17.83,3903.37,454.463,392.654,10.3002,1.70291,299.943,301.522,298.169,299.829,298.511,297.827,301.742,481.709,497.619,485.637,538.631,481.057,448.315,439.096,65.97
2017-07-09 05:00:00,1.21,52.3,17.83,4200.51,452.257,403.132,10.0495,1.73257,302.346,298.833,302.484,301.165,299.248,306.566,296.116,481.453,483.338,490.102,445.814,485.288,471.588,479.384,64.96
2017-07-09 06:00:00,1.16,52.3,17.83,4183.99,405.42,392.365,10.4229,1.69575,300.532,305.115,300.339,299.927,295.313,294.411,298.722,488.919,493.263,485.528,518.292,511.194,441.408,430.027,66.41
2017-07-09 07:00:00,1.34,51.94,21.93,3543.28,426.342,398.242,10.1527,1.74952,295.565,298.47,301.685,300.334,302.702,296.851,300.236,513.277,516.647,508.118,507.871,520.572,460.868,449.232,65.94
2017-07-09 08:00:00,1.42,51.94,21.93,4465.53,483.882,401.625,9.87472,1.73752,299.814,293.174,297.397,302.113,299.83,296.481,297.802,491.308,518.027,495.913,515.444,447.162,445.26,461.397,65.96
2017-07-09 09:00:00,1.4,51.94,21.93,3261.77,506.801,400.471,10.2335,1.70478,299.247,303.647,300.054,300.366,301.743,298.122,297.403,495.608,489.845,496.733,510.083,451.317,448.712,489.22,65.24
2017-07-09 10:00:00,1.88,51.94,21.93,3240.23,495.912,399.833,10.054,1.7281,299.543,297.369,299.845,300.809,298.828,302.588,299.573,508.063,496.317,489.433,513.323,489.998,448.119,442.923,64.65
2017-07-09 11:00:00,1.23,51.94,21.93,4183.36,467.744,399.077,9.94436,1.71726,299.807,299.029,298.488,299.927,300.786,304.98,298.392,513.633,479.237,494.079,475.425,480.635,447.82,439.654,64.9
2017-07-09 12:00:00,1.12,51.94,21.93,3095.49,474.834,400.507,10.3171,1.73595,299.278,299.672,298.605,300.37,297.102,302.053,297.694,500.843,489.978,499.154,473.343,469.47,421.597,394.507,66.48
2017-07-09 13:00:00,1.26,51.94,21.93,2861.37,523.035,390.82,9.84004,1.70841,300.1,295.247,301.698,299.927,298.994,293.428,302.611,515.032,507.038,508.943,495.75,494.306,440.37,426.257,65.64
2017-07-09 14:00:00,1.27,51.94,21.93,1667.8596,443.498,396.715,9.26938,1.63764,300.724,298.507,299.769,299.354,299.14,293.948,301.229,480.196,495.145,502.861,514.984,526.395,445.924,438.133,65.41
2017-07-09 15:00:00,1.04,51.94,21.93,3431.27,484.794,401.26,9.47476,1.71799,302.575,300.162,299.927,299.193,298.103,309.791,304.153,496.326,470.767,494.827,479.357,494.542,461.74,438.224,65.79
2017-07-09 16:00:00,1.21,50.8,20.31,3458.18,459.164,398.432,10.2649,1.71048,302.344,296.235,299.095,298.763,298.558,292.521,304.259,485.182,496.431,484.596,509.701,505.617,443.21,442.356,65.19
2017-07-09 17:00:00,1.03,50.8,20.31,3397.49,410.785,395.234,10.117,1.64467,297.742,304.255,302.741,301.252,305.171,300.415,298.823,502.862,521.581,502.861,486.951,516.532,426.785,447.31,64.87
2017-07-09 18:00:00,1.07,50.8,20.31,3835.1,460.867,399.878,9.57988,1.73891,301.016,296.883,300.146,301.409,300.974,294.312,302.334,495.675,494.57,490.474,495.987,495.691,459.939,431.192,65.59
2017-07-09 19:00:00,1.47,50.8,20.31,3630.65,391.916,395.249,9.89411,1.68679,297.326,295.215,298.981,297.633,300.847,303.116,298.894,514.456,505.642,498.682,478.286,482.151,457.191,490.552,64.8
2017-07-09 20:00:00,2.42,50.8,20.31,4113.25,420.08,390.36,10.2381,1.73021,299.798,303.821,300.463,298.831,300.334,307.229,299.176,504.375,514.737,515.424,508.803,508.849,461.313,425.957,63.87
2017-07-09 21:00:00,1.36,50.8,20.31,3665.82,405.331,399.879,9.92589,1.70316,302.124,297.855,303.056,297.958,297.39,310.137,302.821,505.532,501.247,488.07,458.353,487.075,464.402,475.115,65.27
2017-07-09 22:00:00,1.94,50.8,20.31,3824.16,419.922,394.897,10.0752,1.72761,301.239,295.431,303.475,299.537,298.376,308.146,300.134,510.285,492.79,486.427,481.607,502.516,458.449,460.909,64.43
2017-07-09 23:00:00,1.25,50.8,20.31,2705.4,380.859,402.09,10.14,1.66745,300.335,296.787,301.043,300.253,303.945,298.975,296.825,490.586,504.714,489.693,530.349,497.227,452.27,467.717,66.79
2017-07-10 00:00:00,1.66,50.8,20.31,2839.42,420.532,404.209,9.46902,1.72547,299.876,301.296,299.209,298.755,297.971,303.413,302.681,490.596,403.035,517.141,386.133,467.356,441.065,387.26,64.9
2017-07-10 01:00:00,1.82,56.59,11.69,2801.86,389.478,406.418,9.58675,1.68255,300.832,304.197,301.097,300.149,300.072,295.797,307.597,504.516,508.244,506.735,489.586,493.261,441.798,440.024,64.42
2017-07-10 02:00:00,1.93,56.59,11.69,3961.47,519.409,405.8,9.96002,1.73251,300.919,301.048,301.197,298.473,302.57,295.325,303.307,476.792,556.763,491.673,523.528,532.463,466.074,484.35,64.76
2017-07-10 03:00:00,2.06,56.59,11.69,2378.55,468.651,393.3,10.0057,1.66344,296.139,298.579,299.998,300.39,301.637,302.196,306.851,519.453,518.029,513.811,498.268,493.342,453.587,438.006,64.71
2017-07-10 04:00:00,3.48,56.59,11.69,4984.75,526.483,405.875,9.91767,1.74205,301.405,299.036,299.358,300.294,299.987,306.38,297.75,502.949,486.418,498.686,536.261,473.852,455.151,451.686,63.99
2017-07-10 05:00:00,3.86,56.59,11.69,5013.29,502.993,393.227,10.2565,1.71488,302.008,299.567,301.257,298.99,301.129,295.903,299.615,501.751,489.134,501.868,469.882,496.895,458.1,457.289,62.92
2017-07-10 06:00:00,3.17,56.59,11.69,3488.25,499.893,402.268,10.2317,1.69891,302.015,302.246,298.943,300.582,297.837,307.27,293.885,495.448,502.478,497.684,541.678,486.858,444.63,424.311,64.15
2017-07-10 07:00:00,3.02,55.8,15.46,3295.53,596.345,399.603,9.7617,1.72415,300.366,299.445,299.849,297.482,299.287,296.099,307.37,513.786,493.491,489.844,506.69,496.588,454.56,448.816,63.89
2017-07-10 08:00:00,2.23,55.8,15.46,3485.65,596.984,405.04,10.0025,1.72305,301.369,302.455,302.269,298.225,300.589,300.366,305.862,503.83,518.82,502.504,498.834,512.847,453.143,434.358,65.09
2017-07-10 09:00:00,1.39,55.8,15.46,3377.57,573.831,401.078,10.262,1.69122,299.433,301.137,301.944,300.258,298.879,300.165,302.329,485.967,514.072,501.013,504.325,443.821,437.682,438.786,66.31
2017-07-10 10:00:00,1.31,55.8,15.46,3570.18,625.041,402.197,9.73457,1.75926,299.87,301.771,301.556,299.608,300.48,298.919,300.517,511.904,513.259,491.149,488.044,502.814,484.406,469.211,65.72
2017-07-10 11:00:00,1.1,55.8,15.46,2317.92,604.483,398.55,9.69604,1.73412,303.949,306.89,300.468,300.671,301.887,297.324,304.271,506.841,467.329,469.742,410.397,408.215,348.489,385.213,66.38
2017-07-10 12:00:00,1.24,55.8,15.46,2106.36,517.738,400.068,9.89062,1.73494,299.038,303.378,300.5,299.612,300.863,304.131,295.208,711.565,625.977,482.241,469.988,431.358,420.07,402.783,66.54
2017-07-10 13:00:00,1.12,55.8,15.46,2445.23,456.033,396.828,9.94416,1.71814,301.467,295.415,301.173,300.294,299.455,295.351,295.726,527.262,523.062,524.648,400.341,555.327,423.138,411.493,66.1
2017-07-10 14:00:00,1.27,55.8,15.46,3600.04,411.758,406.362,10.0629,1.70459,299.289,299.318,298.724,300.395,301.122,305.895,295.774,608.848,602.228,615.123,449.736,571.643,479.161,447.23,65.32
2017-07-10 15:00:00,1.08,55.8,15.46,4986.47,274.651,409.5725,10.3105,1.61832,301.043,301.803,298.49,300.164,298.288,292.979,305.069,853.9564285714,814.4205,872.9957647059,507.463,552.333,443.961,410.001,65.39
2017-07-10 16:00:00,3.55,55.51,15.83,5256.49,423.836,398.102,10.3593,1.7334,297.51,296.959,301.529,299.769,299.083,296.027,294.061,586.646,616.506,601.671,530.635,507.336,438.705,451.462,64.8
2017-07-10 17:00:00,1.05,55.51,15.83,3555.14,404.728,381.761,10.4627,1.73386,301.053,300.703,296.407,299.69,300.219,305.172,303.065,622.777,589.689,591.599,480.446,486.371,464.474,473.976,65.13
2017-07-10 18:00:00,1.28,55.51,15.83,3291.29,412.616,405.108,10.6515,1.7272,300.048,298.875,299.447,301.84,295.596,294.363,301.475,564.096,611.876,599.142,521.412,527.428,450.606,428.334,64.06
2017-07-10 19:00:00,1.2,55.51,15.83,4058.92,611.577,411.711,10.6436,1.74369,297.729,301.636,301.245,297.089,299.723,298.233,291.842,621.122,606.545,613.89,492.151,491.952,439.858,447.028,65.89
2017-07-10 20:00:00,1.41,55.51,15.83,4532.54,538.077,403.824,10.3563,1.67996,300.497,306.166,301.071,303.005,302.751,293.333,298.707,596.266,594.701,589.277,517.962,519.064,464.415,449.931,65.82
2017-07-10 21:00:00,1.49,55.51,15.83,4486.33,581.138,403.149,10.3986,1.75276,298.427,299.814,296.402,297.721,302.21,295.766,301.112,626.611,596.594,596.282,474.888,487.776,426.205,468.839,66.05
2017-07-10 22:00:00,1.74,55.51,15.83,4003.5,486.397,401.418,10.5314,1.66605,300.236,303.662,299.927,301.425,299.697,305.491,292.856,564.897,600.698,588.136,506.521,504.858,471.181,478.304,65.68
2017-07-10 23:00:00,2.32,55.51,15.83,1981.88,509.981,398.087,10.7498,1.72621,298.242,297.68,297.488,301.074,300.07,302.538,298.756,632.009,591.53,605.612,484.846,493.057,440.561,460.447,66.02
2017-07-11 00:00:00,1.04,55.51,15.83,3093.8,491.768,397.747,10.6413,1.72362,300.366,302.351,297.699,296.647,305.836,310.332,299.699,567.609,597.213,599.576,511.437,528.254,477.07,460.839,66.42
2017-07-11 01:00:00,1.17,49.7,25.52,3837.37,444.962,407.977,10.2191,1.66181,301.209,299.06,298.555,300.568,299.416,304.296,299.125,573.072,576.924,587.381,503.368,507.526,489.688,493.463,66.31
2017-07-11 02:00:00,1.13,49.7,25.52,3703.32,620.538,403.063,10.2886,1.74602,301.239,304.621,299.633,298.71,299.645,306.673,289.714,572.34,606.493,598.362,536.273,512.211,453.372,421.831,66.21
2017-07-11 03:00:00,1.07,49.7,25.52,3462.51,566.219,393.144,10.3057,1.70723,300.535,302.276,300.332,299.708,298.541,294.62,299.891,572.138,601.872,610.524,527.793,491.0,444.554,412.801,66.46
2017-07-11 04:00:00,1.02,49.7,25.52,5935.32,490.371,407.9,10.1145,1.62734,301.685,300.963,300.555,300.43,304.352,295.466,305.857,575.477,592.461,592.738,523.886,519.397,460.609,418.381,66.71
2017-07-11 05:00:00,1.0,49.7,25.52,1862.46,559.258,403.713,10.4794,1.71755,299.62,302.654,302.846,299.421,297.159,293.359,297.001,620.591,614.266,615.453,472.161,504.678,439.747,455.185,66.43
2017-07-11 06:00:00,0.98,49.7,25.52,3001.76,452.832,398.661,10.1175,1.62306,300.718,303.126,298.441,300.102,303.152,305.816,299.69,580.529,589.63,591.306,543.202,506.08,457.521,442.2,66.8
2017-07-11 07:00:00,2.97,53.79,16.57,2562.5,534.668,402.246,9.98047,1.7229,300.806,299.487,300.366,301.465,304.102,295.313,299.707,583.069,608.887,601.06,491.406,513.879,474.37,479.478,65.94
2017-07-11 08:00:00,1.29,53.79,16.57,2562.5,534.668,402.246,9.98047,1.7229,300.806,299.487,300.366,301.465,304.102,295.313,299.707,583.069,608.887,601.06,491.406,513.879,474.37,479.478,66.4
2017-07-11 09:00:00,1.22,53.79,16.57,2562.5,534.668,402.246,9.98047,1.7229,300.806,299.487,300.366,301.465,304.102,295.313,299.707,583.069,608.887,601.06,491.406,513.879,474.37,479.478,66.12
2017-07-11 10:00:00,2.05,53.79,16.57,2562.5,534.668,402.246,9.98047,1.7229,300.806,299.487,300.366,301.465,304.102,295.313,299.707,583.069,608.887,601.06,491.406,513.879,474.37,479.478,65.62
2017-07-11 11:00:00,1.01,53.79,16.57,2560.3,538.318,399.604,9.99317,1.67353,296.846,302.091,301.458,300.806,300.595,292.449,299.098,593.049,605.998,577.88,524.395,615.891,439.567,436.727,65.66
2017-07-11 12:00:00,1.64,53.79,16.57,2444.77,548.998,401.688,9.92293,1.69101,299.885,301.622,301.422,299.969,300.701,293.272,305.556,599.535,601.469,603.219,479.188,470.641,449.753,496.422,65.64
2017-07-11 13:00:00,1.14,53.79,16.57,2772.58,544.565,408.441,10.3906,1.70804,301.379,297.143,298.921,300.287,300.76,304.422,302.084,601.92,611.428,602.139,466.214,472.789,456.89,466.637,66.41
2017-07-11 14:00:00,1.03,53.79,16.57,3221.09,512.085,407.713,10.1141,1.69525,300.219,298.607,299.779,300.586,299.488,304.47,297.289,611.262,598.127,600.883,494.658,512.056,418.352,421.546,66.26
2017-07-11 15:00:00,1.0,53.79,16.57,3194.98,520.698,400.159,9.54809,1.70898,301.588,301.811,299.132,305.706,299.624,296.016,292.478,594.586,612.342,602.509,533.651,367.177,452.26,490.598,66.17
2017-07-11 16:00:00,1.11,52.04,16.86,2963.69,542.198,399.817,9.95239,1.73774,297.361,296.805,296.088,299.752,299.807,300.362,289.213,608.978,625.162,617.253,500.458,499.865,452.257,477.727,66.23
2017-07-11 17:00:00,1.09,52.04,16.86,2447.63,444.068,402.967,10.1858,1.62964,301.588,304.172,300.098,300.013,299.648,301.047,301.635,590.114,576.756,591.691,518.666,506.327,463.863,447.057,66.04
2017-07-11 18:00:00,1.19,52.04,16.86,3039.09,433.112,397.869,9.93176,1.62096,301.318,303.113,298.206,302.319,302.051,299.669,313.415,574.841,613.039,608.763,537.176,516.597,439.587,424.641,65.63
2017-07-11 19:00:00,1.25,52.04,16.86,2449.22,414.399,410.278,10.1795,1.63676,297.23,301.185,300.588,299.238,302.333,305.17,301.953,604.235,607.446,612.196,477.905,501.254,441.68,449.843,66.2
2017-07-11 20:00:00,1.24,52.04,16.86,4294.11,419.581,398.73,10.1606,1.64935,299.853,291.988,301.591,299.686,296.071,292.303,312.091,624.734,599.961,606.637,463.979,494.613,470.02,482.487,65.24
2017-07-11 21:00:00,1.23,52.04,16.86,3814.45,475.4026666667,384.6288333333,10.0103,1.7084253846,299.83,292.198,298.11,299.364,299.878,300.699,302.585,688.553,729.012,743.348,578.967,520.182,452.459,441.139,65.41
2017-07-11 22:00:00,1.23,52.04,16.86,1626.08,499.67,395.971,10.1497,1.72024,300.656,304.874,299.273,301.331,298.239,297.726,306.423,577.273,602.962,601.56,543.015,499.904,446.216,433.678,65.41
2017-07-11 23:00:00,1.01,52.04,16.86,3834.13,446.818,394.359,10.0662,1.65563,299.95,308.122,299.927,299.269,303.011,303.361,305.098,600.827,587.536,605.577,500.617,498.454,441.347,436.777,66.48
2017-07-12 00:00:00,0.96,52.04,16.86,3965.76,504.037,397.055,9.89711,1.73788,302.395,298.179,299.411,300.989,296.682,304.327,308.261,598.642,601.562,596.883,501.753,493.424,435.898,444.486,66.57
2017-07-12 01:00:00,2.31,50.99,22.93,2825.67,455.861,401.384,10.01,1.68023,299.384,303.907,303.042,299.59,297.355,301.568,305.691,576.798,606.189,611.628,478.447,488.608,437.505,440.24,64.95
2017-07-12 02:00:00,1.81,50.99,22.93,3784.75,487.915,401.711,9.87123,1.72365,300.761,304.411,299.618,298.344,300.981,302.699,288.807,571.363,604.938,604.625,529.99,501.211,441.656,438.647,63.66
2017-07-12 03:00:00,1.63,50.99,22.93,3382.82,443.734,403.398,9.76326,1.67931,299.52,301.757,302.753,301.061,297.612,294.481,300.186,596.774,581.234,602.42,496.4,492.693,426.665,438.352,64.32
2017-07-12 04:00:00,1.62,50.99,22.93,3942.53,463.468,401.264,10.0054,1.70072,300.475,297.452,298.919,298.058,296.008,292.303,293.061,600.123,571.5,589.956,530.695,517.378,454.389,414.557,64.84
2017-07-12 05:00:00,1.41,50.99,22.93,4234.11,453.929,397.416,10.1115,1.69847,301.999,306.035,297.949,302.469,296.562,296.41,298.245,581.654,585.516,596.034,523.342,500.597,438.831,431.238,65.0
2017-07-12 06:00:00,1.59,50.99,22.93,4335.46,464.76,395.372,10.1309,1.71845,300.679,299.708,299.014,302.969,299.665,304.974,291.804,584.82,591.024,589.356,509.928,485.935,464.069,432.196,65.21
2017-07-12 07:00:00,1.66,52.78,17.22,2643.6,443.566,403.038,10.3359,1.68837,301.263,297.869,298.828,300.903,299.632,295.597,302.56,569.835,603.966,589.375,484.59,493.635,451.405,440.457,64.53
2017-07-12 08:00:00,1.4,52.78,17.22,3192.92,471.733,400.91,10.0714,1.76062,299.401,304.408,300.142,301.656,301.393,299.906,293.302,615.451,591.953,547.987,424.492,471.844,436.631,410.353,65.74
2017-07-12 09:00:00,1.29,52.78,17.22,3425.78,432.673,400.536,9.57314,1.70297,299.915,302.528,298.431,299.96,301.107,294.512,297.146,608.463,593.453,599.094,505.646,637.3597586207,476.839,329.711,66.05
2017-07-12 10:00:00,1.29,52.78,17.22,3214.4,485.237,402.973,9.6252,1.73345,250.118,242.64,249.708,300.201,299.984,299.734,296.164,616.354,612.642,607.055,502.014,511.979,446.782,465.609,65.79
2017-07-12 11:00:00,1.08,52.78,17.22,3375.22,443.54,405.739,9.79383,1.69733,249.946,247.908,252.505,300.87,302.447,299.966,298.177,581.624,566.615,595.48,519.492,488.195,462.069,432.914,65.93
